,metricType,symbol,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
9462,management,,,,,,,,,,,,,,,,,,,,
9463,management,ITRK.L,1.09574,1.09574,,,7382.736,7307.296,5.10773,4.36249,66103.81,65428.34,12.23771,7.76044,23.02139,34.22045,34.22045,12.23771,11.14665,17.8129,17.8129
9464,management,IPO.L,-0.03492,-0.03492,,,,,,,,,-5.91233,-4.66608,-5.079,-6.40149,-6.40149,-5.91233,-4.74785,-6.08961,-6.08961
9465,management,IME.L,2.68096,2.25584,19.3668,11.01013,,,8.06319,5.66932,,,8.90904,-8.60318,-20.19991,,79.09504,-13.43798,-18.92328,58.77913,-426.8637
9466,management,GRG.L,1.82925,1.82925,18.45073,18.45073,,,55.08443,39.80505,,,13.62655,14.08885,22.35833,25.73896,25.73896,13.62655,19.68776,18.84904,18.84904
9467,management,TYM.L,0.06499,0.06499,,,,,3.74758,2.74562,,,-28.48086,-21.94258,-22.42736,-29.15886,-29.15921,-28.48051,-22.42736,-29.15921,-29.15886
9468,management,TSTL.L,1.02973,0.96813,2.10237,2.18483,30308.27,32767.61,6.89474,6.07984,196759.4,202711.3,15.86165,15.02663,18.47638,20.72144,19.30001,15.64954,18.253,18.95737,18.71456
9469,management,TSG.L,0.52757,0.52197,3.05321,3.10445,,17705.08,32.16846,15.37166,,68856.42,10.97523,5.0679,6.95173,20.52757,15.053,13.42139,5.56359,12.23223,15.82974
9470,management,,,,,,,,,,,,,,,,,,,,
9471,management,TRI.L,1.06277,0.96899,2.74112,2.46416,9826.646,9650.471,4.30239,3.97032,167698.2,162286.8,6.22751,7.15291,12.78278,10.36344,10.58336,5.76215,10.73877,9.45771,7.93211
9472,management,TPT.L,2.03464,2.03464,2.7586,2.7586,4795.622,4824.318,203.0542,26.01127,104305,104929.2,9.35465,12.33256,65.68187,35.56954,35.56954,9.35465,20.72531,15.98376,15.98376
9473,management,,,,,,,,,,,,,,,,,,,,
9474,management,TFW.L,0.71748,0.74404,2.5647,,23290.04,22331.83,5.37911,5.28264,159658,173252.3,10.46615,11.49042,14.6769,12.52426,13.77045,9.59053,13.52887,12.25187,11.07071
9475,management,TCN.L,1.54835,1.30545,4.7486,4.34894,3011.925,2036.184,5.35096,4.40076,77557.07,72134.87,6.01299,0.83677,1.82244,8.65371,13.02202,3.68496,1.76399,12.73041,7.14533
9476,management,TAN.L,0,0,,,,,,,,,-62.3625,-12.1755,-12.39281,-1.17337,-62.48359,-1.17025,-12.26755,-62.48359,-1.17337
9477,management,SXX.L,0,0,,,-106837.6,557398.6,,,,0,-1.36812,,,11.69627,-2.31539,6.4187,,-1.92889,9.94644
9478,management,SVS.L,1.26611,1.26611,,,,,3.84692,3.46966,,,5.4843,6.18186,17.40988,16.46802,16.46802,5.4843,12.84932,10.14686,10.14686
9479,management,SUS.L,0.32679,0.31548,,,172240,159212.3,1.00336,0.92257,549015.4,516279.3,10.25227,10.38773,16.22435,17.60643,17.59302,9.72901,10.95371,10.53491,9.9796
9480,management,SUN.L,0.58821,0.56639,2.76791,2.58488,10431.65,3947.368,5.23705,4.70475,157827.3,141947.4,3.88782,-15.08996,-22.04799,2.12841,5.17839,1.57505,-17.65537,4.44485,1.79668
9481,management,,,,,,,,,,,,,,,,,,,,
9482,management,,,,,,,,,,,,,,,,,,,,
9483,management,,,,,,,,,,,,,,,,,,,,
9484,management,STCK.L,0.48028,0.48028,4.46252,4.46252,24182.45,23320.39,3.04487,2.71308,266868.8,257355.5,4.35206,,,7.93781,7.93781,4.35206,,5.59235,5.59235
9485,management,,,,,,,,,,,,,,,,,,,,
9486,management,SPT.L,0.90138,0.90138,5.83153,5.83153,44842.09,45604.6,3.97945,3.55023,289518.9,294442,13.96098,5.18508,7.53603,20.59134,20.59134,13.96098,6.89823,18.73199,18.73199
9487,management,,,,,,,,,,,,,,,,,,,,
9488,management,SPE.L,0.71476,0.71476,,,,,2.31627,2.24129,,,4.83846,12.75673,25.98242,7.65751,7.65751,4.83846,23.57567,7.52581,7.52581
9489,management,SNG.L,0.01452,0.01398,,,-287043.5,-296333.3,0.71918,0.43767,9130.435,6583.333,-45.63805,-15.13351,-17.04053,-75.74015,-52.45511,-62.91578,-17.04053,-52.45511,-75.74015
9490,management,,,,,,,,,,,,,,,,,,,,
9491,management,SMS.L,0.22696,0.22696,4.33449,4.33449,,,2.99467,2.89587,,,0.79381,3.30082,7.66164,1.77759,1.77759,0.79381,4.33343,1.07152,1.07152
9492,management,SMIN.L,0.47622,0.47622,3.23669,3.23669,10537.63,9964.912,3.65739,3.33734,179068.1,175298.3,2.8024,5.84303,14.6021,6.04491,6.26079,2.70708,7.22429,3.42857,3.31195
9493,management,SGI.L,0.34989,0.38475,0.31462,0.39207,-51485.03,-35054.05,10.20271,6.01887,139844.3,181013.5,-12.88148,-11.71883,-28.64009,-31.15916,-44.06067,-7.45092,-19.15772,-20.3248,-14.55627
9494,management,SGC.L,1.1763,1.12325,13.08602,,3287.326,4320.349,17.07315,11.37832,60733.1,61689.7,6.36699,3.99552,64.85948,100.9666,60.57108,7.86649,7.14619,10.52959,11.85058
9495,management,SFR.L,1.08126,0.99697,16.48467,,15343.99,12807.69,5.57014,4.28431,209221.5,202179.8,7.92979,,,9.59053,11.72196,6.31563,,10.50583,8.30116
9496,management,SAVP.L,0,0,,,-1071544,-448971.3,,,,0,-12.31256,,,-4.02683,-14.78402,-3.65461,,-14.8407,-4.11928
9497,management,SAL.L,0.5543,0.60061,,,-7298.429,-7054.348,2.98122,2.36035,83130.89,85293.48,-4.86647,1.80297,2.91171,-6.73175,-7.08877,-4.96747,2.79151,-7.25739,-6.74952
9498,management,RPT.L,0.69079,0.58034,21.25709,18.61607,214370.3,96230.96,17.85226,33.14103,260918.6,276256.6,56.75557,13.80957,14.66824,22.05306,62.61321,20.21553,14.27271,59.77677,20.99453
9499,management,,,,,,,,,,,,,,,,,,,,
9500,management,RENE.L,0.00132,0.18333,,,-237157,-218389.8,0.01412,6.11931,809.9174,102576.3,-38.71142,-31.20838,-35.10918,-49.57676,-47.89612,-39.03126,-34.88857,-47.21523,-48.0085
9501,management,RCN.L,0.7192,0.67643,72.13099,88.9396,-4123.69,-1909.871,5.44998,6.45948,195513.6,190901.3,-1.51692,-0.00758,-0.0126,-1.18941,-2.56175,-0.67673,-0.00931,-1.89814,-0.82803
9502,management,RBN.L,0.85541,0.89164,9.26609,8.58549,2182.104,2987.692,3.53032,3.60684,102989,105430.8,1.81242,2.31405,3.61464,4.27772,3.02279,2.52674,3.23703,2.6876,3.7385
9503,management,PTY.L,3.63656,3.71001,,,4087.379,-8069.307,9.16963,7.1815,836038.8,865405.9,1.77791,-0.27,-0.98434,-11.124,6.1223,-3.45933,-0.7953,5.0119,-9.61822
9504,management,PTD.L,0.71022,0.71022,0.91562,0.91562,,,7.69133,6.59013,,,1.29299,-2.80309,-4.62652,2.25249,2.25249,1.29299,-4.16241,2.14344,2.14344
9505,management,PRM.L,0.42044,0.4909,1.12757,1.52804,-41682.54,-10793.1,7.25952,2.99094,96793.65,119482.8,-18.10535,-30.0071,,,,-4.43437,,,
9506,management,PRES.L,0.48971,0.48971,4.0259,4.0259,,-1744.395,3.42963,2.62696,,126865.5,-0.67335,-0.15072,-0.27279,-1.18817,-1.18817,-0.67335,-0.19361,-0.92908,-0.92908
9507,management,PPS.L,0.22745,0.14432,0.77074,0.42966,-409708.3,-5174015,6.13433,1.64557,11416.67,8357.143,-816.2424,-505.244,,,,-8935.02,-2764.117,-1876.527,-18516.41
9508,management,POG.L,0.3289,0.34958,0.88539,0.85983,2383.03,7177.216,23.10831,19.89503,45932.3,48375.52,1.70638,-3.20818,-9.70779,14.11516,4.27442,5.18646,-4.24625,1.92886,6.30791
9509,management,PNS.L,0.06617,0.06524,8.81027,6.95313,335571.4,-77714.29,4.05151,0.98133,647952.4,645761.9,3.42709,4.04617,9.90859,-1.73197,7.60847,-0.78513,4.67808,3.64625,-0.83998
9510,management,,,,,,,,,,,,,,,,,,,,
9511,management,PHTM.L,0.89299,0.84271,7.27822,7.66403,29452.92,35121.21,20.36768,11.87755,214800.4,242652,12.24445,16.42676,26.38778,25.24624,21.89501,12.19723,22.28429,16.22174,17.27153
9512,management,,,,,,,,,,,,,,,,,,,,
9513,management,PEN.L,1.18384,0.84438,12.81731,5.42574,25167.44,-5134.667,2.97987,2.94155,168553.8,111766.1,17.67634,10.48238,14.28346,-5.21062,22.9914,-3.87919,13.74155,22.43025,-4.93257
9514,management,PANR.L,0.0061,0.0036,,,5738086,5587438,0.94095,0.34472,117096.6,72073.77,29.88646,7.03145,7.21152,29.87239,31.62103,27.94073,7.21152,31.62103,29.87239
9515,management,,,,,,,,,,,,,,,,,,,,
9516,management,MUL.L,1.45527,1.01475,1.51644,1.52936,-3380.488,-6337.415,21.25374,12.6027,115866.2,113471.4,-4.24586,1.11947,2.54778,-10.00845,-2.92297,-5.66741,1.52834,-5.66071,-7.40364
9517,management,MTO.L,2.37557,2.27442,307.824,489.325,591.3078,499.1237,6.30542,6.26491,43784.37,43025.61,3.20821,1.31489,6.87159,134.7044,,2.63847,3.02141,9.66495,6.40117
9518,management,MTC.L,2.27496,2.01737,6.44083,5.57292,-27108.43,-33439.93,12.29187,9.89945,206345.4,206898.1,-29.88709,-10.46995,-68.43445,,,-32.60579,-19.13178,-74.70946,-80.08753
9519,management,MSLH.L,1.01381,1.01381,2.29231,2.29231,,,8.50106,7.23175,,,10.83559,10.7304,19.0276,20.77537,20.77537,10.83559,14.63619,15.03934,15.03934
9520,management,,,,,,,,,,,,,,,,,,,,
9521,management,MOS.L,1.01095,0.97396,,,-50750,-41388.89,8.60452,2.01798,152300,118444.4,-33.68735,-13.54805,-33.97989,-144.8008,-90.625,-34.03381,-33.97989,-90.625,-144.8008
9522,management,,,,,,,,,,,,,,,,,,,,
9523,management,,,,,,,,,,,,,,,,,,,,
9524,management,,,,,,,,,,,,,,,,,,,,
9525,management,MGNS.L,2.23156,2.23156,8.15083,8.15083,,,7.09635,7.09635,,,5.17329,3.6421,14.27023,19.15523,19.15523,5.17329,11.50363,15.62774,15.62774
9526,management,MER.L,1.73735,1.47959,27.35781,22.4742,2284.965,2427.821,5.80325,5.96284,80062.87,90690.68,4.95833,4.91166,11.31017,11.93104,11.45357,3.96091,8.42191,8.47669,6.6862
9527,management,MDZ.L,0.89427,0.69293,11.38462,12.4,,,4.7939,5.09874,,,0.16245,-7.23134,-13.36358,-17.82857,0.32967,-8.90792,-13.17006,0.32547,-16.97497
9528,management,MBT.L,1.10722,1.38934,4.14474,3.96296,-33010.75,-26488.89,2.86237,2.4736,63956.99,71844.45,-57.14818,-96.27941,,,,-51.22475,,,
9529,management,MAI.L,1.17253,1.19111,10.29791,12.44253,3249.006,6485.95,6.91597,4.04258,217118.5,222191.7,1.7546,3.40991,16.66109,18.22489,8.78695,3.47695,7.31153,3.69462,7.12955
9530,management,MACF.L,1.44171,1.44171,9.35829,9.35829,,,4.58672,4.35939,,,6.22445,5.89006,15.43405,14.76598,14.76598,6.22445,11.5485,11.18757,11.18757
9531,management,LTG.L,0.42749,0.38852,,,8067.698,15375.6,3.36998,3.80485,181607.3,196972.7,1.89908,1.19121,2.1166,5.70831,3.41544,3.0328,1.5531,2.51388,3.98536
9532,management,LSC.L,0.95002,0.93124,2.53814,2.53678,13885.08,13806.88,5.73927,5.02065,118105.5,119833.8,11.16894,10.49156,14.71353,14.35717,15.07539,10.72944,12.81038,14.05431,12.99536
9533,management,LPA.L,0.95223,0.95223,3.93874,,-281.0811,-292.1348,4.31859,3.91561,105583.8,109736,-0.2535,6.5488,11.32848,-0.41542,-0.41542,-0.2535,9.1931,-0.35954,-0.35954
9534,management,LOOK.L,2.5165,2.45902,4.3384,4.77521,4824.827,3003.725,30.56373,17.86787,591526.3,594665.4,2.0526,3.17756,15.60517,6.41684,10.44894,1.24208,9.29611,5.76019,3.36791
9535,management,LOK.L,0.09606,0.09606,0.64865,0.64865,22533.33,21666.67,11.21032,11.21032,113000,108653.8,1.91559,2.40563,4.01886,3.06703,3.06703,1.91559,2.51708,1.97643,1.97643
9536,management,LMP.L,0.0477,0.04464,,,3419000,873470.6,31.76619,19.51816,2480486,2853382,6.57445,7.82673,12.43834,2.27148,10.1142,1.36659,8.04728,6.7033,1.39284
9537,management,,,,,,,,,,,,,,,,,,,,
9538,management,,,,,,,,,,,,,,,,,,,,
9539,management,LDSG.L,1.51464,1.21554,3.01707,2.4188,,,7.76208,7.13178,,,-4.7453,2.05431,2.97909,-16.25621,-7.04076,-9.41944,2.52348,-6.01353,-13.17963
9540,management,LAND.L,0.05312,0.05331,,,-207317.1,-532872,12.01587,1.56978,1318815,1294118,-0.835,5.1254,6.9409,-3.10234,-1.17207,-2.19506,5.41163,-0.91195,-2.4137
9541,management,,,,,,,,,,,,,,,,,,,,
9542,management,ITE.L,0.34417,0.34417,,,3048.744,3175.385,6.24446,6.24446,163015.5,169786.9,0.64367,0.54317,0.50929,1.04934,1.04934,0.64367,0.7935,0.86774,0.86774
9543,management,IOM.L,0.56791,0.55899,,,33709.43,35520.3,12.77913,5.21865,271489.5,273840.1,7.05139,7.69851,13.26577,13.53986,12.69489,7.25075,11.76193,10.00245,10.09107
9544,management,INVP.L,,,,,61405.29,,,,269874.4,,1.06636,0.95353,9.86434,10.45371,10.45371,1.06636,,,
9545,management,INL.L,,,,,,,,,,,,,,,,,,,
9546,management,,,,,,,,,,,,,,,,,,,,
9547,management,IMO.L,1.1124,0.95205,,,-1307.424,-486.2559,3.63725,3.35699,142233.2,150272,-1.02253,0.5871,0.79736,-0.67324,-2.19469,-0.30807,1.02836,-1.71642,-0.48479
9548,management,IGR.L,1.82375,0.87288,6.1201,3.35324,6137.563,6890.863,11.51196,2.83516,207671.1,207908.2,5.38995,6.14949,11.33759,8.72744,8.88728,2.89306,10.14274,9.35808,8.23917
9549,management,IGP.L,1.17289,1.18894,,,4380.488,6325.582,2.15385,3.71568,98614.63,119744.2,5.21003,-23.19378,-136.2414,,,6.28067,-48.3607,15.821,14.73257
9550,management,IGE.L,1.00505,1.00505,1.26222,1.26222,-17110.23,-17517.62,5.52778,3.26814,110009.3,112628.6,-15.63199,-3.67804,-7.51069,-25.3911,-25.3911,-15.63199,-7.46974,-25.3911,-25.3911
9551,management,HYNS.L,0.60279,0.59736,4.83688,5.0468,4923.611,7514.754,4.9074,3.74982,125684,120941,2.36139,-1.19045,-2.69185,9.86358,5.83479,3.71171,-1.45378,2.91108,4.64866
9552,management,HUM.L,0.4531,0.43645,14.73518,11.91351,-59641.92,-74643,8.762,9.15276,542465.4,397791.3,-4.98163,,,-12.88607,-7.59276,-8.18964,,-6.78371,-11.83028
9553,management,,,,,,,,,,,,,,,,,,,,
9554,management,HMLH.L,1.16499,1.13132,,,2615.53,2329.69,10.4343,9.63753,53238.64,54726.78,5.7234,5.95094,9.63064,8.32655,9.36208,4.81597,8.50052,8.17644,6.5865
9555,management,HILS.L,1.03432,1.03432,,,,,5.02495,4.85634,,,7.20613,7.78645,16.90646,16.12796,16.12796,7.20613,9.99735,9.06792,9.06792
9556,management,HCFT.L,0.06151,0.06191,,,,,10.1131,9.66096,,,5.94436,8.92965,11.3235,5.15108,8.05159,3.66377,9.16093,6.10227,3.75441
9557,management,,,,,,,,,,,,,,,,,,,,
9558,management,GHE.L,0.29229,0.29229,,,-11971.83,-9770.115,5.67197,8.42175,472211.3,385367.8,-0.74104,-3.84897,-4.99027,-1.06816,-1.06816,-0.74104,-4.43592,-0.86169,-0.86169
9559,management,GGP.L,0,0,,,,,,,,,-65.9119,-66.13997,-75.08164,-78.35228,-76.00805,-70.46578,-75.08164,-76.00805,-78.35228
9560,management,GDWN.L,0.73208,0.69571,2.17739,1.96889,11720.34,11379.85,4.62515,4.17931,119629,119767.1,7.17237,6.87434,11.16499,11.28561,11.23903,6.6104,9.76384,10.50867,9.9782
9561,management,GDP.L,0.7335,0.73604,3.42184,2.60317,-3186.813,-263.0561,4.24274,4.66273,45489.01,47303.68,-5.13866,0.78815,-1.40975,-5.38873,-13.1377,-0.40931,1.38685,-9.54392,-0.77581
9562,management,TRCS.L,0.62582,0.62582,55.32808,55.32808,7023.546,6526.383,5.59213,5.07973,60006.93,55759.33,7.32496,9.55794,14.58915,11.26263,11.26263,7.32496,12.50617,9.5072,9.5072
9563,management,,,,,,,,,,,,,,,,,,,,
9564,management,IDH.L,0.57715,0.58149,2.69396,2.48908,2812.721,3946.997,4.81382,4.80637,136088.3,137134.3,1.19287,-6.52423,-7.82993,1.99109,1.41921,1.67363,-7.22332,1.3392,1.86237
9565,management,RCDO.L,1.08834,1.03497,17.94964,16.76412,7007.042,6506.365,5.88668,2.83984,135352.1,137623.8,5.6342,7.00601,14.76138,11.17557,11.58572,4.89297,9.82534,7.84546,6.7031
9566,management,MCB.L,1.63338,1.64964,5.23002,5.01726,3536.172,1976.285,5.18361,5.14087,212553.4,213590.8,2.71739,2.67524,17.53951,9.88593,18.20941,1.52636,5.99069,6.16016,3.35138
9567,management,NEM.DE,0.77465,0.77465,18.67712,18.67804,46596.12,44262.26,9.45433,9.45433,203910.3,193697,17.70168,14.92561,33.14213,42.52562,42.52562,17.70168,22.53802,26.97151,26.97151
9568,management,,,,,,,,,,,,,,,,,,,,
9569,management,GTC.L,0.49735,0.48502,,,8834.782,7763.636,2.50125,3.07795,139460.9,138200,3.15068,,,3.51947,4.07688,2.72469,,3.76422,3.27504
9570,management,TRAF.L,0.32782,0.44651,0.38983,0.5378,,,22.71973,29.37989,,,-35.45171,-13.1788,,,,-43.81763,-20.50271,-70.57471,-77.79379
9571,management,SAG.L,0.73149,0.73149,,,,,6.33438,5.73732,,,-2.33961,3.21347,5.90556,-4.74186,-4.74186,-2.33961,4.25726,-3.2309,-3.2309
9572,management,WGB.L,1.16076,1.116,1.5756,1.55191,7446.715,6785.088,8.35227,5.30345,165381,167450.3,5.22662,8.48608,15.22535,7.02681,8.31628,4.52203,12.481,7.16156,6.06552
9573,management,SLN.L,0,0,,,-387600,-398533.3,,,,0,-39.2174,-19.55976,-20.44024,-50.43236,-42.12802,-46.23178,-20.44024,-42.12802,-50.43236
9574,management,7DIG.L,1.4023,1.49135,,,-82655.05,-82292.52,3.85033,3.68873,138759.6,109959.2,-83.53111,,,,,-111.6114,,-723.673,-3407.606
9575,management,NBI.L,0.47901,0.54749,4.0622,4.35513,-15343.95,-6660.377,3.83649,3.35773,171566.9,195603.8,-4.284,-4.97492,-8.34367,-2.92529,-6.67831,-1.86422,-6.1816,-5.22073,-2.27314
9576,management,GCM.L,0,0,,,,,,,,,-14.54721,-7.22881,-7.52273,-12.65853,-15.44378,-11.56108,-7.51674,-15.44378,-12.65853
9577,management,GFIN.L,0.84341,0.84341,,,,,3.51171,3.5117,,,-128.5598,-134.016,-186.8682,-191.4302,-191.4302,-128.5598,-180.6208,-181.4555,-181.4555
9578,management,SSTY.L,0.22404,0.21674,63.65714,72.62162,-5398.81,-5579.235,18.75561,15.34976,87023.81,88491.8,-1.38989,-1.29174,-3.4866,-4.51041,-3.865,-1.36648,-1.36841,-1.43512,-1.4506
9579,management,SSE.L,0.31941,0.33974,26.0154,24.78046,79323.69,135767.1,2.54346,4.16985,444874.3,584433.9,5.69519,4.38562,15.96501,34.44685,22.76404,7.8923,6.4101,7.79947,10.35044
9580,management,,,,,,,,,,,,,,,,,,,,
9581,management,HUW.L,0.21857,0.26858,,,,,,,,,0.31323,0.73557,3.89891,4.38619,2.16859,0.63983,,,
9582,management,STVG.L,1.40283,1.40283,,,,,5.90931,5.58916,,,18.017,12.14751,,,,18.017,15.62867,23.87387,23.87387
9583,management,PXS.L,0.73169,0.73169,1.75315,1.7535,,,5.18741,5.18741,,,-121.1305,-134.037,-67.11597,-64.02032,-64.02032,-121.1305,-71.8427,-66.55976,-66.55976
9584,management,,,,,,,,,,,,,,,,,,,,
9585,management,SHG.L,0.58343,0.58343,3.43598,3.43598,-9930.844,-10242.84,8.61859,6.51411,107835.8,111223.7,-5.37297,-2.61844,-5.00841,-9.41716,-9.41716,-5.37297,-3.16588,-7.27691,-7.27691
9586,management,,,,,,,,,,,,,,,,,,,,
9587,management,RAKP.OL,0.40632,0.35256,44.66242,30.01993,636498400,735994600,6.96306,4.77625,1437495000,1750197000,17.99118,8.12963,0.65136,23.37959,21.40104,14.82594,10.48261,28.20385,21.50799
9588,management,HYR.L,0.34348,0.38938,22.92362,25.54585,-155845.4,-173064.1,11.91746,10.53261,355649.5,369078.8,-15.05118,-13.86318,-27.73762,-53.52984,-39.60446,-18.25837,-21.34734,-29.5054,-40.38244
9589,management,LAM.L,0.36038,0.30608,3.40279,2.77944,-11735.14,-18442.46,3.43638,1.81482,38876.97,33965.24,-10.87831,-4.08163,-6.72425,-25.72142,-16.55163,-16.61969,-5.86854,-15.3603,-21.72665
9590,management,SCPA.L,1.0885,1.15423,4.6848,,5865.522,403.2258,5.47979,6.04004,223032.9,223051.1,2.86263,6.0403,14.3473,0.42614,6.34921,0.20866,8.2591,3.93852,0.27913
9591,management,PEG.L,1.4903,1.18798,3.48715,4.17481,9292.683,6626.984,7.97803,3.21936,162382.1,152000,8.52858,9.62271,21.33485,10.66139,14.9207,5.17942,16.75207,14.08763,9.37149
9592,management,,,,,,,,,,,,,,,,,,,,
9593,management,MIN.L,0,0,0,0,,-889750,,,,0,-7.58881,-4.48217,-5.61554,-8.55724,-9.56747,-6.70731,-5.5097,-9.56747,-8.55724
9594,management,TRP.L,0,0,,,-439646.1,-237936.1,,,,0,-17.61462,-59.97854,-64.12582,-10.47572,-18.62111,-9.68581,-64.12582,-18.62111,-10.47572
9595,management,TEK.L,0.49994,0.69134,,,,1190532,13.35149,28.98747,,1470712,33.32387,12.93544,16.26015,56.72322,33.97592,55.96317,13.73188,33.97592,56.72322
9596,management,HAT.L,0.92128,0.92128,4.09778,4.09778,,,1.954,1.954,,,9.59728,7.30726,9.95621,14.74206,14.74206,9.59728,7.88838,10.36952,10.36952
9597,management,RMV.L,3.57488,3.57488,,,,,15.49444,15.49444,,,213.871,226.0822,1080.268,641.9739,641.9739,213.871,827.9611,430.1577,430.1577
9598,management,,,,,,,,,,,,,,,,,,,,
9599,management,LID.L,0.74884,0.83236,1.53927,1.19552,-38435.64,-29940,3.29687,3.9322,145029.7,143840,-19.84561,-7.81881,-9.64674,-23.18414,-26.11328,-17.32539,-9.64674,-26.11328,-22.95132
9600,management,,,,,,,,,,,,,,,,,,,,
9601,management,RWS.L,0.63578,0.63578,,,18121.24,17891.4,5.45772,4.49682,142792.5,140981.4,8.06845,9.62176,14.03226,11.99296,11.99296,8.06845,11.43125,9.4802,9.4802
9602,management,,,,,,,,,,,,,,,,,,,,
9603,management,UNG.L,0.66658,0.60338,7.86407,7.05457,3252.525,3487.805,4.27463,3.46292,80371.72,83609.76,2.69754,4.43205,5.89267,3.5643,3.41514,2.51701,5.56814,3.28645,3.17361
9604,management,IDOX.L,0.45965,0.54793,63.26619,118.954,-33917.04,4388.518,3.04779,2.56767,84780.64,89551.4,-18.38876,0.09956,0.20263,8.38108,-39.13447,2.68514,0.13518,-24.61635,5.85714
9605,management,GCT.TO,0.73768,0.73768,59.94469,59.94469,,,5.21777,5.21777,,,14.54753,-10.35493,-24.78919,35.53328,35.53328,14.54753,-13.60037,19.00619,19.00619
9606,management,GDL.TO,2.4217,2.4217,4.05313,4.05313,,,9.12811,9.12811,,,1.64504,0.00466,0.00831,2.69942,2.69942,1.64504,0.00798,2.59709,2.59709
9607,management,GDI.AX,0.09558,0.08735,,,,,27.57193,20.46575,,,10.44979,9.2684,12.68413,14.58595,12.08527,12.39448,9.97218,11.5016,14.12798
9608,management,NXU.DE,0.70464,0.70464,37.01677,37.01677,9898.734,9352.623,5.51399,5.51399,120578.2,113925.9,5.78466,6.28822,9.68197,9.89431,9.89431,5.78466,8.06774,8.0283,8.0283
9609,management,,,,,,,,,,,,,,,,,,,,
9610,management,GE.MI,,,,,,,,,,,,,,,,,,,
9611,management,GMD.AX,0.01636,0.00799,,,,,1.05319,0.55592,,,-178.629,-127.7356,-173.7252,-140.0997,-241.7266,-121.3624,-172.9917,-241.7266,-140.0997
9612,management,GES.AX,2e-05,2e-05,,,,,0.01681,0.00302,,,-8.36808,-11.87473,-15.83545,-12.42203,-11.62501,-8.32985,-15.88254,-11.63458,-12.42687
9613,management,GTG.AX,0.00539,0.0018,6.07989,,,,1.88235,0.01656,,,-136.2657,-65.57596,-78.36492,-202.3373,-198.2265,-140.6674,-76.04974,-198.0981,-194.7151
9614,management,,,,,,,,,,,,,,,,,,,,
9615,management,RES.AX,0.0011,0.00142,,,,,3.18841,2.98492,,,-3.02402,-3.21295,-4.62462,-2.29913,-5.2723,-1.24965,-3.5316,-3.47554,-1.36495
9616,management,GSS.AX,0.53726,0.24866,2.25768,2.3064,,,8.84373,8.91171,,,-26.11951,-28.1748,-31.32572,-14.60142,-29.13857,-13.68326,-31.30021,-29.10238,-14.43591
9617,management,GNE.NZ,0.60576,0.6136,19.46064,9.69836,49643.61,16343.72,11.05554,12.11182,2264738,2252654,1.32783,2.44371,4.9817,0.9594,2.88682,0.44519,2.67511,1.48948,0.48819
9618,management,SGQ.AX,0.00758,0.00499,,,,,1.24471,0.69764,,,-191.8331,-149.6181,-285.6104,-597.8191,-473.9971,-293.0007,-285.6104,-473.9971,-591.7187
9619,management,,,,,,,,,,,,,,,,,,,,
9620,management,GED.AX,0.00249,0.00066,,,,,0.16285,0.09804,,,-39.65381,-31.54749,-55.58831,-73.24197,-77.56825,-42.79098,-33.38183,-42.75907,-43.47191
9621,management,GMA.AX,0.12375,0.12375,,,588647.1,615815.4,,,2143613,2242549,3.39821,4.00273,7.87053,7.35634,7.35634,3.39821,,,
9622,management,,,,,,,,,,,,,,,,,,,,
9623,management,PPH.L,0.2273,0.2273,,,9677.728,9060,25.47482,25.47482,81293.63,76104.68,2.7059,2.76589,10.0448,9.03451,9.03451,2.7059,3.11258,3.0429,3.0429
9624,management,GGP.MI,1.57983,,5.96264,,,,11.64838,,,,2.29428,,,,18.21514,,,8.92649,
9625,management,IBPO.L,0.83804,0.88041,,,,,5.53204,5.73671,,,15.02535,9.1203,21.35013,28.05035,25.55727,16.86847,11.20951,19.83691,22.46053
9626,management,GGTV.MI,,,,,,,,,,,,,,,,,,,
9627,management,NC5A.DE,1.06851,0.82964,,,8680.789,5170.972,3.18983,4.7472,154767.1,162857.4,5.9932,14.34115,41.04657,6.0306,11.6045,2.63424,22.87853,7.64008,4.59738
9628,management,SIGB.L,0.56766,0.63823,,,,,,,,,-22.91799,18.92398,17.85528,-24.36238,-22.62671,-24.48118,21.6258,-30.48819,-33.12863
9629,management,NDX1.DE,0.9303,0.9303,2.65519,2.65519,-12056.82,-11406.63,21.2168,21.54942,545700.8,516279.9,-2.05543,-0.06544,-0.23639,-10.06033,-10.06046,-2.05541,-0.12653,-4.56448,-4.56442
9630,management,GHT.L,0.61979,0.61979,,,,,6.08137,5.19102,,,-0.34762,3.36771,5.0881,-0.56388,-0.56388,-0.34762,4.81282,-0.51316,-0.51316
9631,management,B7K.SI,0.55362,0.48385,0.83151,0.69496,,,3.46138,2.9775,,,2.65952,1.27106,1.33328,1.82038,2.82123,1.67069,1.33303,2.82123,1.78102
